"respondent_id","district","poll_id","w_lv","w_rv","birthright_citizenship","check_or_support"
27256,"nj03","nj03-1",0.8265,0.4512,NA,NA
27257,"nj03","nj03-1",0.9734,0.6111,NA,NA
27258,"nj03","nj03-1",0.7178,0.4313,NA,NA
27259,"nj03","nj03-1",1.0344,0.5744,NA,NA
27260,"nj03","nj03-1",0.7964,0.9632,NA,NA
27261,"nj03","nj03-1",1.5343,1.5618,NA,NA
27262,"nj03","nj03-1",0.9233,0.8432,NA,NA
27263,"nj03","nj03-1",1.7655,1.494,NA,NA
27264,"nj03","nj03-1",0.9463,0.4362,NA,NA
27265,"nj03","nj03-1",1.1182,0.4986,NA,NA
27266,"nj03","nj03-1",0.6963,0.2925,NA,NA
27267,"nj03","nj03-1",0.564,0.2698,NA,NA
27268,"nj03","nj03-1",0.8262,0.3808,NA,NA
27269,"nj03","nj03-1",0.7479,0.5778,NA,NA
27270,"nj03","nj03-1",1.6421,0.9852,NA,NA
27271,"nj03","nj03-1",1.3704,1.2669,NA,NA
27272,"nj03","nj03-1",0.7562,0.3029,NA,NA
27273,"nj03","nj03-1",0.8943,0.4019,NA,NA
27274,"nj03","nj03-1",1.0105,1.2625,NA,NA
27275,"nj03","nj03-1",1.02,0.5003,NA,NA
27276,"nj03","nj03-1",0.602,0.404,NA,NA
27277,"nj03","nj03-1",0.8765,0.3584,NA,NA
27278,"nj03","nj03-1",0.6558,0.4064,NA,NA
27279,"nj03","nj03-1",0.5885,0.2241,NA,NA
27280,"nj03","nj03-1",1.0575,0.4946,NA,NA
27281,"nj03","nj03-1",0.9956,0.5855,NA,NA
27282,"nj03","nj03-1",0.8743,0.4801,NA,NA
27283,"nj03","nj03-1",0.9935,0.6065,NA,NA
27284,"nj03","nj03-1",0.6338,0.2798,NA,NA
27285,"nj03","nj03-1",1.384,2.3548,NA,NA
27286,"nj03","nj03-1",1.2637,0.6483,NA,NA
27287,"nj03","nj03-1",1.6209,1.7274,NA,NA
27288,"nj03","nj03-1",1.4024,1.3526,NA,NA
27289,"nj03","nj03-1",0.7044,0.5885,NA,NA
27290,"nj03","nj03-1",1.519,0.8019,NA,NA
27291,"nj03","nj03-1",0.611,0.3433,NA,NA
27292,"nj03","nj03-1",0.9658,0.3779,NA,NA
27293,"nj03","nj03-1",0.8471,0.7823,NA,NA
27294,"nj03","nj03-1",0.5118,0.2591,NA,NA
27295,"nj03","nj03-1",0.9416,1.3204,NA,NA
27296,"nj03","nj03-1",0.718,0.5593,NA,NA
27297,"nj03","nj03-1",0.777,0.5206,NA,NA
27298,"nj03","nj03-1",1.0289,1.6588,NA,NA
27299,"nj03","nj03-1",0.9028,0.6434,NA,NA
27300,"nj03","nj03-1",0.8575,0.4397,NA,NA
27301,"nj03","nj03-1",0.7359,0.4873,NA,NA
27302,"nj03","nj03-1",1.8124,2.6298,NA,NA
27303,"nj03","nj03-1",0.622,0.4384,NA,NA
27304,"nj03","nj03-1",1.7804,1.9317,NA,NA
27305,"nj03","nj03-1",1.2625,4.5559,NA,NA
27306,"nj03","nj03-1",0.8106,0.3081,NA,NA
27307,"nj03","nj03-1",0.6236,0.2952,NA,NA
27308,"nj03","nj03-1",0.8314,0.35,NA,NA
27309,"nj03","nj03-1",0.6546,0.2662,NA,NA
27310,"nj03","nj03-1",0.669,0.5901,NA,NA
27311,"nj03","nj03-3",0.5321,0.5043,NA,NA
27312,"nj03","nj03-3",1.7003,1.3358,NA,NA
27313,"nj03","nj03-3",1.661,0.9398,NA,NA
27314,"nj03","nj03-3",0.9649,0.6575,NA,NA
27315,"nj03","nj03-3",1.4142,0.9238,NA,NA
27316,"nj03","nj03-3",1.0669,0.3654,NA,NA
27317,"nj03","nj03-3",0.7552,0.3552,NA,NA
27318,"nj03","nj03-3",1.2359,0.6704,NA,NA
27319,"nj03","nj03-3",0.8709,0.5688,NA,NA
27320,"nj03","nj03-3",0.6651,0.4422,NA,NA
27321,"nj03","nj03-3",0.843,0.3247,NA,NA
27322,"nj03","nj03-3",1.4644,0.8389,NA,NA
27323,"nj03","nj03-3",0.8956,0.5163,NA,NA
27324,"nj03","nj03-3",1.4347,3.6303,NA,NA
27325,"nj03","nj03-3",1.1617,0.3957,NA,NA
27326,"nj03","nj03-3",0.5738,0.4957,NA,NA
27327,"nj03","nj03-3",1.7181,1.0514,NA,NA
27328,"nj03","nj03-3",0.7382,1.6309,NA,NA
27329,"nj03","nj03-3",0.6928,0.5989,NA,NA
27330,"nj03","nj03-3",0.8633,0.6448,NA,NA
27331,"nj03","nj03-3",0.9904,0.5539,NA,NA
27332,"nj03","nj03-3",0.5042,0.2294,NA,NA
27333,"nj03","nj03-3",1.304,3.5778,NA,NA
27334,"nj03","nj03-3",1.6068,3.1655,NA,NA
27335,"nj03","nj03-3",1.5236,0.5698,NA,NA
27336,"nj03","nj03-3",1.6825,0.7708,NA,NA
27337,"nj03","nj03-3",1.1184,0.6625,NA,NA
27338,"nj03","nj03-3",0.8955,0.8731,NA,NA
27339,"nj03","nj03-3",0.7638,0.4985,NA,NA
27340,"nj03","nj03-3",0.6829,1.3154,NA,NA
27341,"nj03","nj03-3",0.9647,0.6665,NA,NA
27342,"nj03","nj03-3",2.024,2.7777,NA,NA
27343,"nj03","nj03-3",1.2126,1.6883,NA,NA
27344,"nj03","nj03-3",0.9023,1.1565,NA,NA
27345,"nj03","nj03-3",1.2784,0.7131,NA,NA
27346,"nj03","nj03-3",0.4852,0.1841,NA,NA
27347,"nj03","nj03-3",1.0395,0.5084,NA,NA
27348,"nj03","nj03-3",0.4399,0.1774,NA,NA
27349,"nj03","nj03-3",1.7644,1.6563,NA,NA
27350,"nj03","nj03-3",0.753,0.3439,NA,NA
27351,"nj03","nj03-3",1.0985,3.2915,NA,NA
27352,"nj03","nj03-3",0.8065,0.2959,NA,NA
27353,"nj03","nj03-3",0.6639,0.4621,NA,NA
27354,"nj03","nj03-3",0.9052,1.0821,NA,NA
27355,"nj03","nj03-3",0.7064,0.9557,NA,NA
27356,"nj03","nj03-3",2.1782,1.5056,NA,NA
27357,"nj03","nj03-3",1.0559,0.3998,NA,NA
27358,"nj03","nj03-3",1.7473,1.1034,NA,NA
27359,"nj03","nj03-3",2.4535,1.5839,NA,NA
27360,"nj03","nj03-3",0.4846,0.2011,NA,NA
27361,"nj03","nj03-3",0.5503,0.2431,NA,NA
27362,"nj03","nj03-3",0.7461,0.3208,NA,NA
27363,"nj03","nj03-3",1.4607,1.5705,NA,NA
27364,"nj03","nj03-3",1.0628,0.6605,NA,NA
27365,"nj03","nj03-3",0.6651,0.4215,NA,NA
27366,"nj03","nj03-3",0.963,0.6107,NA,NA
27367,"nj03","nj03-3",0.4536,0.3627,NA,NA
27368,"nj03","nj03-3",1.2359,0.683,NA,NA
27369,"nj03","nj03-3",1.1641,1.9796,NA,NA
27370,"nj03","nj03-3",1.5374,1.263,NA,NA
27371,"nj03","nj03-3",0.4776,0.1775,NA,NA
27372,"nj03","nj03-3",0.5811,0.8083,NA,NA
27373,"nj03","nj03-3",1.0907,0.519,NA,NA
27374,"nj03","nj03-3",0.833,0.3919,NA,NA
27375,"nj03","nj03-3",0.8328,0.3517,NA,NA
27376,"nj03","nj03-3",1.1981,1.7658,NA,NA
27377,"nj03","nj03-3",0.8509,0.5826,NA,NA
27378,"nj03","nj03-3",0.509,0.2893,NA,NA
27379,"nj03","nj03-3",1.1602,0.9295,NA,NA
27380,"nj03","nj03-3",0.9383,0.5678,NA,NA
27381,"nj03","nj03-3",0.7452,0.3733,NA,NA
27382,"nj03","nj03-3",0.8199,0.3476,NA,NA
27383,"nj03","nj03-3",0.8741,0.5161,NA,NA
27384,"nj03","nj03-3",1.551,1.9857,NA,NA
27385,"nj03","nj03-3",1.0681,0.5738,NA,NA
27386,"nj03","nj03-3",0.6583,0.3905,NA,NA
27387,"nj03","nj03-3",1.6068,6.2556,NA,NA
27388,"nj03","nj03-3",1.0671,0.424,NA,NA
27389,"nj03","nj03-3",0.6363,0.442,NA,NA
27390,"nj03","nj03-3",1.0865,1.5414,NA,NA
27391,"nj03","nj03-3",2.4919,1.6142,NA,NA
27392,"nj03","nj03-3",0.753,0.3326,NA,NA
27393,"nj03","nj03-3",1.1742,0.5156,NA,NA
27394,"nj03","nj03-3",0.9189,2.0018,NA,NA
27395,"nj03","nj03-3",0.8012,0.4326,NA,NA
27396,"nj03","nj03-3",1.2501,0.6605,NA,NA
27397,"nj03","nj03-3",1.0921,0.5304,NA,NA
27398,"nj03","nj03-3",0.7282,0.6259,NA,NA
27399,"nj03","nj03-3",3.2638,2.7444,NA,NA
27400,"nj03","nj03-3",0.7355,0.2922,NA,NA
27401,"nj03","nj03-3",0.791,0.6472,NA,NA
27402,"nj03","nj03-3",0.7358,0.653,NA,NA
27403,"nj03","nj03-3",1.2448,1.0188,NA,NA
27404,"nj03","nj03-3",2.1408,1.5126,NA,NA
27405,"nj03","nj03-3",0.7678,0.5666,NA,NA
27406,"nj03","nj03-3",1.3465,0.9534,NA,NA
27407,"nj03","nj03-3",1.4478,0.8742,NA,NA
27408,"nj03","nj03-3",0.8226,0.5506,NA,NA
27409,"nj03","nj03-3",0.7358,0.6695,NA,NA
27410,"nj03","nj03-3",0.6952,2.0304,NA,NA
27411,"nj03","nj03-3",1.2784,4.165,NA,NA
27412,"nj03","nj03-3",1.2498,0.5221,NA,NA
27413,"nj03","nj03-3",0.833,0.6176,NA,NA
27414,"nj03","nj03-3",0.7778,2.4798,NA,NA
27415,"nj03","nj03-3",1.6741,1.3106,NA,NA
27416,"nj03","nj03-3",0.7611,0.4783,NA,NA
27417,"nj03","nj03-3",0.9391,0.7833,NA,NA
27418,"nj03","nj03-3",1.0395,0.4726,NA,NA
27419,"nj03","nj03-3",0.6428,0.2083,NA,NA
27420,"nj03","nj03-3",1.4065,1.3792,NA,NA
27421,"nj03","nj03-3",1.0126,0.9052,NA,NA
27422,"nj03","nj03-3",0.5738,0.5235,NA,NA
27423,"nj03","nj03-3",0.9805,0.7707,NA,NA
27424,"nj03","nj03-3",0.776,0.3531,NA,NA
27425,"nj03","nj03-3",0.4825,0.5865,NA,NA
27426,"nj03","nj03-3",0.915,0.6769,NA,NA
27427,"nj03","nj03-3",2.2822,1.9727,NA,NA
27428,"nj03","nj03-3",1.2784,0.771,NA,NA
27429,"nj03","nj03-3",2.0696,1.2002,NA,NA
27430,"nj03","nj03-3",1.7772,2.2884,NA,NA
27431,"nj03","nj03-3",0.643,0.3545,NA,NA
27432,"nj03","nj03-3",1.5595,1.8631,NA,NA
27433,"nj03","nj03-3",1.2972,1.1905,NA,NA
27434,"nj03","nj03-3",0.787,1.0421,NA,NA
27435,"nj03","nj03-3",1.0227,0.837,NA,NA
27436,"nj03","nj03-3",0.8723,0.597,NA,NA
27437,"nj03","nj03-3",0.8401,0.4666,NA,NA
27438,"nj03","nj03-3",0.8873,0.333,NA,NA
27439,"nj03","nj03-3",1.2047,0.8512,NA,NA
27440,"nj03","nj03-3",1.0411,1.9688,NA,NA
27441,"nj03","nj03-3",1.5954,1.4248,NA,NA
27442,"nj03","nj03-3",0.7476,0.3453,NA,NA
27443,"nj03","nj03-3",2.5105,5.2839,NA,NA
27444,"nj03","nj03-3",0.7358,0.5715,NA,NA
27445,"nj03","nj03-3",0.7356,0.449,NA,NA
27446,"nj03","nj03-3",0.9978,1.4896,NA,NA
27447,"nj03","nj03-3",1.6179,1.4605,NA,NA
27448,"nj03","nj03-3",0.6989,0.3921,NA,NA
27449,"nj03","nj03-3",1.2765,0.8776,NA,NA
27450,"nj03","nj03-3",0.5295,0.3003,NA,NA
27451,"nj03","nj03-3",1.4632,0.9541,NA,NA
27452,"nj03","nj03-3",1.301,4.0595,NA,NA
27453,"nj03","nj03-3",0.8723,1.812,NA,NA
27454,"nj03","nj03-3",0.5752,0.9963,NA,NA
27455,"nj03","nj03-3",0.8883,0.8811,NA,NA
27456,"nj03","nj03-3",2.3719,1.435,NA,NA
27457,"nj03","nj03-3",0.9647,0.6241,NA,NA
27458,"nj03","nj03-3",0.9448,0.4683,NA,NA
27459,"nj03","nj03-3",2.0451,2.3925,NA,NA
27460,"nj03","nj03-3",2.0696,1.1348,NA,NA
27461,"nj03","nj03-3",1.6209,5.0132,NA,NA
27462,"nj03","nj03-3",1.5595,1.4693,NA,NA
27463,"nj03","nj03-3",1.3306,1.0718,NA,NA
27464,"nj03","nj03-3",1.2017,0.4536,NA,NA
27465,"nj03","nj03-3",0.4386,0.1737,NA,NA
27466,"nj03","nj03-3",1.1723,0.8376,NA,NA
27467,"nj03","nj03-3",0.5831,0.3477,NA,NA
27468,"nj03","nj03-3",0.9263,1.2788,NA,NA
27469,"nj03","nj03-3",0.7266,0.5531,NA,NA
27470,"nj03","nj03-3",1.2652,0.8083,NA,NA
27471,"nj03","nj03-3",0.4776,0.1775,NA,NA
27472,"nj03","nj03-3",1.0507,1.0417,NA,NA
27473,"nj03","nj03-3",2.6156,2.3677,NA,NA
27474,"nj03","nj03-3",0.6779,1.238,NA,NA
27475,"nj03","nj03-3",2.23,1.5582,NA,NA
27476,"nj03","nj03-3",0.9635,1.0117,NA,NA
27477,"nj03","nj03-3",0.4956,0.2516,NA,NA
27478,"nj03","nj03-3",0.7162,1.7639,NA,NA
27479,"nj03","nj03-3",0.5692,0.267,NA,NA
27480,"nj03","nj03-3",0.4733,0.2346,NA,NA
27481,"nj03","nj03-3",0.7841,0.3215,NA,NA
27482,"nj03","nj03-3",0.776,0.4131,NA,NA
27483,"nj03","nj03-3",1.7359,5.9234,NA,NA
27484,"nj03","nj03-3",0.7829,0.5834,NA,NA
27485,"nj03","nj03-3",0.7162,0.6391,NA,NA
27486,"nj03","nj03-3",0.6923,0.608,NA,NA
27487,"nj03","nj03-3",0.6214,0.1873,NA,NA
27488,"nj03","nj03-3",0.9448,0.473,NA,NA
27489,"nj03","nj03-3",1.0395,0.4715,NA,NA
27490,"nj03","nj03-3",0.9071,0.5719,NA,NA
27491,"nj03","nj03-3",1.4451,0.5842,NA,NA
27492,"nj03","nj03-3",1.2784,0.7131,NA,NA
27493,"nj03","nj03-3",1.6794,1.3802,NA,NA
27494,"nj03","nj03-3",0.7205,0.3214,NA,NA
27495,"nj03","nj03-3",0.4331,0.1741,NA,NA
27496,"nj03","nj03-3",0.7243,0.4061,NA,NA
27497,"nj03","nj03-3",0.5114,0.4899,NA,NA
27498,"nj03","nj03-3",0.6758,0.3364,NA,NA
27499,"nj03","nj03-3",0.5752,0.2823,NA,NA
27500,"nj03","nj03-3",1.0669,0.3758,NA,NA
27501,"nj03","nj03-3",0.6651,1.7269,NA,NA
27502,"nj03","nj03-3",0.6944,0.4532,NA,NA
27503,"nj03","nj03-3",0.5343,0.209,NA,NA
27504,"nj03","nj03-3",0.927,0.3075,NA,NA
27505,"nj03","nj03-3",1.6115,2.686,NA,NA
27506,"nj03","nj03-3",0.9597,2.3959,NA,NA
27507,"nj03","nj03-3",0.728,0.319,NA,NA
27508,"nj03","nj03-3",0.965,0.9455,NA,NA
27509,"nj03","nj03-3",0.6032,0.4232,NA,NA
27510,"nj03","nj03-3",1.1036,0.411,NA,NA
27511,"nj03","nj03-3",1.551,7.4855,NA,NA
27512,"nj03","nj03-3",0.7552,0.3759,NA,NA
27513,"nj03","nj03-3",1.2784,0.7131,NA,NA
27514,"nj03","nj03-3",0.7016,0.6073,NA,NA
27515,"nj03","nj03-3",0.9773,0.5075,NA,NA
27516,"nj03","nj03-3",1.4629,1.0588,NA,NA
27517,"nj03","nj03-3",1.3084,2.3175,NA,NA
27518,"nj03","nj03-3",1.2571,1.7477,NA,NA
27519,"nj03","nj03-3",1.4301,1.533,NA,NA
27520,"nj03","nj03-3",0.5743,0.2487,NA,NA
27521,"nj03","nj03-3",0.874,0.5481,NA,NA
27522,"nj03","nj03-3",1.0986,1.2398,NA,NA
27523,"nj03","nj03-3",1.2152,1.0035,NA,NA
27524,"nj03","nj03-3",0.7552,0.3449,NA,NA
27525,"nj03","nj03-3",1.1719,0.9301,NA,NA
27526,"nj03","nj03-3",0.8114,0.8534,NA,NA
27527,"nj03","nj03-3",0.8012,0.7718,NA,NA
27528,"nj03","nj03-3",1.0924,0.5324,NA,NA
27529,"nj03","nj03-3",1.8487,1.9646,NA,NA
27530,"nj03","nj03-3",1.4862,1.1472,NA,NA
27531,"nj03","nj03-3",1.3463,0.7131,NA,NA
27532,"nj03","nj03-3",0.6999,0.2167,NA,NA
27533,"nj03","nj03-3",0.9875,0.5015,NA,NA
27534,"nj03","nj03-3",0.9613,0.7812,NA,NA
27535,"nj03","nj03-3",0.8419,0.7097,NA,NA
27536,"nj03","nj03-3",0.4776,0.1775,NA,NA
27537,"nj03","nj03-3",0.7342,0.5691,NA,NA
27538,"nj03","nj03-3",0.8799,1.4613,NA,NA
27539,"nj03","nj03-3",0.7039,1.1854,NA,NA
27540,"nj03","nj03-3",1.2498,0.9664,NA,NA
27541,"nj03","nj03-3",0.6054,0.2611,NA,NA
27542,"nj03","nj03-3",0.4386,0.1822,NA,NA
27543,"nj03","nj03-3",1.3909,0.4796,NA,NA
27544,"nj03","nj03-3",1.8251,2.0513,NA,NA
27545,"nj03","nj03-3",0.807,1.4616,NA,NA
27546,"nj03","nj03-3",0.9424,0.4636,NA,NA
27547,"nj03","nj03-3",0.8346,0.5774,NA,NA
27548,"nj03","nj03-3",1.7004,1.0272,NA,NA
27549,"nj03","nj03-3",0.5769,0.2899,NA,NA
27550,"nj03","nj03-3",0.6342,0.7901,NA,NA
27551,"nj03","nj03-3",0.8343,0.3468,NA,NA
27552,"nj03","nj03-3",0.8316,0.5651,NA,NA
27553,"nj03","nj03-3",0.9875,0.5422,NA,NA
27554,"nj03","nj03-3",0.7243,0.4356,NA,NA
27555,"nj03","nj03-3",1.1922,0.7667,NA,NA
27556,"nj03","nj03-3",0.4526,0.5172,NA,NA
27557,"nj03","nj03-3",1.0641,1.0137,NA,NA
27558,"nj03","nj03-3",1.1875,0.7087,NA,NA
27559,"nj03","nj03-3",1.0201,3.0106,NA,NA
27560,"nj03","nj03-3",2.4668,1.6762,NA,NA
27561,"nj03","nj03-3",1.7129,5.6553,NA,NA
27562,"nj03","nj03-3",1.0725,1.8487,NA,NA
27563,"nj03","nj03-3",0.6657,0.3175,NA,NA
27564,"nj03","nj03-3",2.7486,3.232,NA,NA
27565,"nj03","nj03-3",0.7755,1.9881,NA,NA
27566,"nj03","nj03-3",2.2532,1.7018,NA,NA
27567,"nj03","nj03-3",0.5907,0.3047,NA,NA
27568,"nj03","nj03-3",1.5929,1.2792,NA,NA
27569,"nj03","nj03-3",1.6438,0.9152,NA,NA
27570,"nj03","nj03-3",0.556,0.2437,NA,NA
27571,"nj03","nj03-3",0.8433,0.5556,NA,NA
27572,"nj03","nj03-3",1.4142,1.2128,NA,NA
27573,"nj03","nj03-3",0.8723,0.6591,NA,NA
27574,"nj03","nj03-3",0.5503,0.2415,NA,NA
27575,"nj03","nj03-3",1.2017,0.4211,NA,NA
27576,"nj03","nj03-3",0.8244,0.6035,NA,NA
27577,"nj03","nj03-3",1.0503,0.3798,NA,NA
27578,"nj03","nj03-3",1.0486,0.5846,NA,NA
27579,"nj03","nj03-3",0.4354,0.1992,NA,NA
27580,"nj03","nj03-3",1.0985,5.0338,NA,NA
27581,"nj03","nj03-3",1.0906,0.8271,NA,NA
27582,"nj03","nj03-3",0.6283,0.3874,NA,NA
27583,"nj03","nj03-3",0.8244,0.838,NA,NA
27584,"nj03","nj03-3",1.2086,3.4748,NA,NA
27585,"nj03","nj03-3",0.6263,0.2773,NA,NA
27586,"nj03","nj03-3",0.8068,1.2058,NA,NA
27587,"nj03","nj03-3",0.5769,0.293,NA,NA
27588,"nj03","nj03-3",0.7609,1.3493,NA,NA
27589,"nj03","nj03-3",0.9648,0.4857,NA,NA
27590,"nj03","nj03-3",0.6418,0.5426,NA,NA
27591,"nj03","nj03-3",0.9203,0.8111,NA,NA
27592,"nj03","nj03-3",0.6923,0.5523,NA,NA
27593,"nj03","nj03-3",0.5367,0.6057,NA,NA
27594,"nj03","nj03-3",0.8013,0.7207,NA,NA
27595,"nj03","nj03-3",1.2629,0.4806,NA,NA
27596,"nj03","nj03-3",0.4399,0.1774,NA,NA
27597,"nj03","nj03-3",1.102,1.0482,NA,NA
27598,"nj03","nj03-3",0.6721,1.2253,NA,NA
27599,"nj03","nj03-3",0.4846,0.1883,NA,NA
27600,"nj03","nj03-3",0.949,0.4497,NA,NA
27601,"nj03","nj03-3",0.9186,0.5855,NA,NA
27602,"nj03","nj03-3",1.3457,0.6704,NA,NA
27603,"nj03","nj03-3",0.7436,0.3402,NA,NA
27604,"nj03","nj03-3",0.4399,0.1774,NA,NA
27605,"nj03","nj03-3",1.2305,0.8024,NA,NA
27606,"nj03","nj03-3",1.0865,2.0748,NA,NA
27607,"nj03","nj03-3",1.2897,2.0245,NA,NA
27608,"nj03","nj03-3",1.0531,0.9059,NA,NA
27609,"nj03","nj03-3",0.7364,0.4058,NA,NA
27610,"nj03","nj03-3",0.8199,0.3451,NA,NA
27611,"nj03","nj03-3",0.6651,0.4202,NA,NA
27612,"nj03","nj03-3",0.5597,0.63,NA,NA
27613,"nj03","nj03-3",0.7452,0.3619,NA,NA
27614,"nj03","nj03-3",0.8303,1.1946,NA,NA
27615,"nj03","nj03-3",0.9731,0.7641,NA,NA
27616,"nj03","nj03-3",0.881,1.0042,NA,NA
27617,"nj03","nj03-3",0.8552,4.7714,NA,NA
27618,"nj03","nj03-3",0.7064,2.1026,NA,NA
27619,"nj03","nj03-3",0.4386,0.1879,NA,NA
27620,"nj03","nj03-3",0.5769,0.2909,NA,NA
27621,"nj03","nj03-3",0.8506,0.6546,NA,NA
27622,"nj03","nj03-3",0.8645,1.329,NA,NA
27623,"nj03","nj03-3",0.9091,0.5352,NA,NA
27624,"nj03","nj03-3",1.1644,0.5946,NA,NA
27625,"nj03","nj03-3",0.7533,0.6346,NA,NA
27626,"nj03","nj03-3",1.4862,1.2678,NA,NA
27627,"nj03","nj03-3",0.6122,0.3739,NA,NA
27628,"nj03","nj03-3",0.7822,0.4075,NA,NA
27629,"nj03","nj03-3",0.839,1.0782,NA,NA
27630,"nj03","nj03-3",0.9904,0.5897,NA,NA
27631,"nj03","nj03-3",1.0392,0.704,NA,NA
27632,"nj03","nj03-3",0.889,1.8786,NA,NA
27633,"nj03","nj03-3",1.4836,1.1455,NA,NA
27634,"nj03","nj03-3",2.2532,1.5263,NA,NA
27635,"nj03","nj03-3",1.9458,1.2815,NA,NA
27636,"nj03","nj03-3",0.527,0.5071,NA,NA
27637,"nj03","nj03-3",2.7141,1.7316,NA,NA
27638,"nj03","nj03-3",1.3361,1.7333,NA,NA
27639,"nj03","nj03-3",0.9981,0.9515,NA,NA
27640,"nj03","nj03-3",0.7205,0.3119,NA,NA
27641,"nj03","nj03-3",1.1422,0.8577,NA,NA
27642,"nj03","nj03-3",1.0615,0.5375,NA,NA
27643,"nj03","nj03-3",1.1948,2.0594,NA,NA
27644,"nj03","nj03-3",0.9875,0.5442,NA,NA
27645,"nj03","nj03-3",0.5776,0.2631,NA,NA
27646,"nj03","nj03-3",0.7641,0.3757,NA,NA
27647,"nj03","nj03-3",0.9547,0.4544,NA,NA
27648,"nj03","nj03-3",0.3805,0.1644,NA,NA
27649,"nj03","nj03-3",0.8723,0.6277,NA,NA
27650,"nj03","nj03-3",1.4473,0.6812,NA,NA
27651,"nj03","nj03-3",0.7755,1.0917,NA,NA
27652,"nj03","nj03-3",0.6435,0.2708,NA,NA
27653,"nj03","nj03-3",0.5329,0.3539,NA,NA
27654,"nj03","nj03-3",0.8127,0.4883,NA,NA
27655,"nj03","nj03-3",0.9748,0.4729,NA,NA
27656,"nj03","nj03-3",0.6499,0.3295,NA,NA
27657,"nj03","nj03-3",0.6902,0.7123,NA,NA
27658,"nj03","nj03-3",0.5692,0.2575,NA,NA
27659,"nj03","nj03-3",0.6571,0.5966,NA,NA
27660,"nj03","nj03-3",0.6651,1.0241,NA,NA
27661,"nj03","nj03-3",2.8515,2.0743,NA,NA
27662,"nj03","nj03-3",1.2481,0.5664,NA,NA
27663,"nj03","nj03-3",0.5503,0.2333,NA,NA
27664,"nj03","nj03-3",0.9981,0.8986,NA,NA
27665,"nj03","nj03-3",0.7698,0.4997,NA,NA
27666,"nj03","nj03-3",1.3768,1.0549,NA,NA
27667,"nj03","nj03-3",0.6369,0.3044,NA,NA
27668,"nj03","nj03-3",1.3176,5.7742,NA,NA
27669,"nj03","nj03-3",0.8244,0.6599,NA,NA
27670,"nj03","nj03-3",0.6657,0.3279,NA,NA
27671,"nj03","nj03-3",1.0615,0.4907,NA,NA
27672,"nj03","nj03-3",1.2169,1.0868,NA,NA
27673,"nj03","nj03-3",0.4956,0.2454,NA,NA
27674,"nj03","nj03-3",1.4142,0.8203,NA,NA
27675,"nj03","nj03-3",1.1617,0.3957,NA,NA
27676,"nj03","nj03-3",0.9704,1.5198,NA,NA
27677,"nj03","nj03-3",1.5236,0.5698,NA,NA
27678,"nj03","nj03-3",0.8873,0.2931,NA,NA
27679,"nj03","nj03-3",1.2629,0.7663,NA,NA
27680,"nj03","nj03-3",1.3341,2.1868,NA,NA
27681,"nj03","nj03-3",0.5069,0.5054,NA,NA
27682,"nj03","nj03-3",0.5827,0.6478,NA,NA
27683,"nj03","nj03-3",0.4791,0.2611,NA,NA
27684,"nj03","nj03-3",0.7343,0.4168,NA,NA
27685,"nj03","nj03-3",0.8076,1.2788,NA,NA
27686,"nj03","nj03-3",0.44,0.2476,NA,NA
27687,"nj03","nj03-3",0.9757,1.3707,NA,NA
27688,"nj03","nj03-3",0.8777,0.7606,NA,NA
27689,"nj03","nj03-3",0.434,0.1832,NA,NA
27690,"nj03","nj03-3",0.6709,0.8798,NA,NA
27691,"nj03","nj03-3",1.0668,0.4543,NA,NA
27692,"nj03","nj03-3",1.2846,4.5394,NA,NA
27693,"nj03","nj03-3",0.7189,0.3189,NA,NA
27694,"nj03","nj03-3",1.576,0.6626,NA,NA
27695,"nj03","nj03-3",1.1205,1.927,NA,NA
27696,"nj03","nj03-3",1.009,0.7165,NA,NA
27697,"nj03","nj03-3",0.7707,0.669,NA,NA
27698,"nj03","nj03-3",0.9182,0.5663,NA,NA
27699,"nj03","nj03-3",0.6361,0.2729,NA,NA
27700,"nj03","nj03-3",0.7243,0.4061,NA,NA
27701,"nj03","nj03-3",0.6364,0.3918,NA,NA
27702,"nj03","nj03-3",0.9216,2.0891,NA,NA
27703,"nj03","nj03-3",0.6361,0.2064,NA,NA
27704,"nj03","nj03-3",1.2161,1.0603,NA,NA
27705,"nj03","nj03-3",0.9179,0.3474,NA,NA
27706,"nj03","nj03-3",0.8288,0.7761,NA,NA
27707,"nj03","nj03-3",0.7898,0.6148,NA,NA
27708,"nj03","nj03-3",1.1753,0.7588,NA,NA
27709,"nj03","nj03-3",0.8401,0.4881,NA,NA
27710,"nj03","nj03-3",0.4791,0.3068,NA,NA
27711,"nj03","nj03-3",1.661,0.917,NA,NA
27712,"nj03","nj03-3",1.6839,3.8533,NA,NA
27713,"nj03","nj03-3",0.814,3.6003,NA,NA
27714,"nj03","nj03-3",1.3117,1.1683,NA,NA
27715,"nj03","nj03-3",0.4776,0.1775,NA,NA
27716,"nj03","nj03-3",0.4648,1.3764,NA,NA
27717,"nj03","nj03-3",0.9649,0.7871,NA,NA
27718,"nj03","nj03-3",1.4087,2.5631,NA,NA
27719,"nj03","nj03-3",1.4613,1.8673,NA,NA
27720,"nj03","nj03-3",0.9648,0.472,NA,NA
27721,"nj03","nj03-3",0.7452,0.3578,NA,NA
27722,"nj03","nj03-3",0.7989,0.5133,NA,NA
27723,"nj03","nj03-3",0.787,0.717,NA,NA
